192.00 ,2019/07/13 19:00,2216.21,2725.3601,0.013924062,0.055710908,
193.00 ,2019/07/13 20:00,2216.52,2725.4399,0.025286156,0.058635731,
194.00 ,2019/07/13 21:00,2216.4399,2725.3601,0.022350337,0.055710908,
195.00 ,2019/07/13 22:00,2216.21,2725.0601,0.013924062,0.044715335,
196.00 ,2019/07/13 23:00,2216.21,2724.9099,0.013924062,0.039210217,
197.00 ,2019/07/14 00:00,2216.21,2725.21,0.013924062,0.050209456,
198.00 ,2019/07/14 01:00,2216.3701,2725.1299,0.019792034,0.047273638,
199.00 ,2019/07/14 02:00,2216.52,2725.3601,0.025286156,0.055710908,
200.00 ,2019/07/14 03:00,2216.29,2725.3601,0.016856215,0.055710908,
201.00 ,2019/07/14 04:00,2216.4399,2725.21,0.022350337,0.050209456,
202.00 ,2019/07/14 05:00,2215.99,2725.1299,0.005860641,0.047273638,
203.00 ,2019/07/14 06:00,2215.99,2725.0601,0.005860641,0.044715335,
204.00 ,2019/07/14 07:00,2216.1399,2725.21,0.011354763,0.050209456,
205.00 ,2019/07/14 08:00,2216.21,2725.3601,0.013924062,0.055710908,
206.00 ,2019/07/14 09:00,2216.29,2725.1299,0.016856215,0.047273638,
207.00 ,2019/07/14 10:00,2215.8301,2724.9099,0,0.039210217,
208.00 ,2019/07/14 11:00,2215.9099,2725.0601,0.002924823,0.044715335,
209.00 ,2019/07/14 12:00,2216.21,2725.0601,0.013924062,0.044715335,
210.00 ,2019/07/14 13:00,2216.52,2725.3601,0.025286156,0.055710908,
211.00 ,2019/07/14 14:00,2216.4399,2725.52,0.022350337,0.061571549,
212.00 ,2019/07/14 15:00,2216.1399,2725.29,0.011354763,0.053141609,
213.00 ,2019/07/14 16:00,2216.29,2725.52,0.016856215,0.061571549,
214.00 ,2019/07/14 17:00,2216.21,2725.52,0.013924062,0.061571549,
215.00 ,2019/07/14 18:00,2216.4399,2725.3601,0.022350337,0.055710908,
216.00 ,2019/07/14 19:00,2216.3701,2725.29,0.019792034,0.053141609,
217.00 ,2019/07/14 20:00,2216.29,2725.3601,0.016856215,0.055710908,
218.00 ,2019/07/14 21:00,2216.3701,2725.5901,0.019792034,0.064140848,
219.00 ,2019/07/14 22:00,2216.21,2725.5901,0.013924062,0.064140848,
220.00 ,2019/07/14 23:00,2216.52,2725.52,0.025286156,0.061571549,
221.00 ,2019/07/15 00:00,2216.4399,2725.6699,0.022350337,0.067065671,
222.00 ,2019/07/15 01:00,2216.21,2725.52,0.013924062,0.061571549,
223.00 ,2019/07/15 02:00,2216.3701,2725.52,0.019792034,0.061571549,
224.00 ,2019/07/15 03:00,2216.52,2725.52,0.025286156,0.061571549,
225.00 ,2019/07/15 04:00,2216.6699,2725.75,0.030780277,0.070001489,
226.00 ,2019/07/15 05:00,2216.52,2725.52,0.025286156,0.061571549,
227.00 ,2019/07/15 06:00,2216.3701,2725.52,0.019792034,0.061571549,
228.00 ,2019/07/15 07:00,2216.21,2725.21,0.013924062,0.050209456,
229.00 ,2019/07/15 08:00,2215.99,2725.3601,0.005860641,0.055710908,
230.00 ,2019/07/15 09:00,2215.99,2725.29,0.005860641,0.053141609,
231.00 ,2019/07/15 10:00,2216.3701,2725.6699,0.019792034,0.067065671,
